round_epochs,loss,mean_absolut_error,val_loss,val_mean_absolut_error,activation,batch_size,dropout,epochs,first_neuron,hidden_layers,leaky_alpha,lr,optimizer,samples
1,2541438114498980.5,1495783.5,22697.209375,112.663124,relu,32,0.5,1,2048,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1197976.5114819335,99.8949,6102.174953125,57.369736,relu,32,0.5,1,2048,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,11149671.169460937,237.14131,22697.209375,112.663124,relu,32,0.5,1,2048,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.108118384898167e+16,3134691.0,22697.209375,112.663124,relu,32,0.5,1,2048,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,6470.164681640625,58.811176,5805.913228515625,56.540497,relu,32,0.5,1,2048,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1402628.7588945313,112.204926,6946.30324609375,69.043655,relu,32,0.5,1,2048,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,642874896776010.9,752370.7,22697.209375,112.663124,relu,32,0.5,1,2048,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7046.395007324219,60.71103,6035.5700234375,57.680454,relu,32,0.5,1,4096,0,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,16896454.502507813,234.86092,22697.209375,112.663124,relu,32,0.5,1,4096,0,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,947194632735396.0,1265941.4,22697.209375,112.663124,relu,32,0.5,1,4096,0,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8297.931579101563,72.366135,7400.4699921875,70.32953,relu,32,0.5,1,4096,1,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,12742695.10817871,178.40018,7226.76158203125,69.818405,relu,32,0.5,1,4096,1,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,3939124101588285.0,2093137.4,22697.209375,112.663124,relu,32,0.5,1,4096,1,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,8107.344725585937,71.91545,6880.0016015625,68.87061,relu,32,0.5,1,4096,2,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,4802869.214032226,167.11937,6991.1065703125,69.166084,relu,32,0.5,1,4096,2,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,630113896104545.2,751586.94,22697.209375,112.663124,relu,32,0.5,1,4096,2,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,13678.325111816406,78.860664,5816.746185546875,56.68551,relu,32,0.5,1,4096,3,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,52385820.973449215,392.94345,22697.209375,112.663124,relu,32,0.5,1,4096,3,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,1.159948527400656e+17,12857604.0,22697.209375,112.663124,relu,32,0.5,1,4096,3,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,7165.3440815429685,61.041477,6943.3489296875,60.697884,relu,32,0.5,1,4096,4,0.1,1,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,22707.904265625,112.7118,22697.209375,112.663124,relu,32,0.5,1,4096,4,0.1,2,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
1,2644853013005838.5,1513619.4,22697.209375,112.663124,relu,32,0.5,1,4096,4,0.1,5,<class 'tensorflow.python.keras.optimizer_v2.adam.Adam'>,20000
